Id,Foi_id,Networksize(=Number_leafs),Number_flows,Number_nesting_tree_nodes,Max_deg,Avg_deg,Level_nesting,Balanced,LUDB_FF_delay,LUDB_FF_ctime,SFA_FIFO_delay,SFA_FIFO_ctime,GS_FF_Simple_g_2_delay,GS_FF_Simple_g_2_ctime,GS_FF_Simple_g_3_delay,GS_FF_Simple_g_3_ctime,GS_FF_Simple_g_4_delay,GS_FF_Simple_g_4_ctime
3580,12,18,13,31,5,2.308,4,FALSE,3.9262680523028886,11657888089,53.319820611958164,884464927,8.846095102331738,301566760,6.544046770525744,307697180,6.410213842269376,39966421682
3582,10,13,11,24,3,2.091,5,FALSE,2.829393044354838,10668586279,29.022964372823438,27409375,7.1089207487056925,60501395,4.2949729523430245,62282225,4.6062179125028155,73252655
3585,12,15,13,28,6,2.077,5,FALSE,3.074701822398115,9822911864,25.670792765485547,54949815,7.521148612770474,289141098,4.544027286882162,289724636,5.536401062178266,38016978229
3586,14,20,15,35,4,2.267,6,FALSE,3.1373280479448633,242391821898,27.19019684325966,1870996928,7.611979009747665,1488259346,5.991750938160018,1662407739,4.911206581749929,3423922165
3588,13,16,14,30,5,2.071,4,FALSE,4.430591583172115,27609595418,25.792829346823112,59761872,10.535994297933001,627422713,9.195295794725588,627815985,7.634778476763045,124095389236
3592,12,18,13,31,4,2.308,5,FALSE,3.301100467327093,52318670320,35.83279889786749,446876202,7.614137716527895,319119887,6.692799550196189,365127980,5.604851374666369,41726488363
3603,13,15,14,29,4,2,5,FALSE,3.4161092178414973,32506537716,18.42929917699976,54952250,7.55935974734424,621999502,6.796332184898074,765718552,5.564528702906179,122976880692
3605,10,10,11,21,2,1.818,6,FALSE,2.3655088840408918,21066197549,12.932740189991826,7547903,6.456054093214199,56119177,4.002753537792803,55552563,3.8217818715669467,56819178
3606,13,19,14,33,5,2.286,5,FALSE,3.4049675141377937,30374658551,24.03997980448299,447824052,7.082503264705064,696687131,7.082503264705064,137425950000,5.926864818056365,137411017663
3613,14,12,15,27,4,1.733,5,FALSE,3.5679494165339167,121464837168,21.954429049945276,26459160,9.748440196468867,1148050143,5.8896826186999425,1137575636,6.688960130979245,334666218831
3617,14,12,15,27,5,1.733,5,FALSE,3.5936687921810693,23868883377,10.598933689450197,3467442,7.711874342042298,1169581118,7.445371566657095,2453051872,6.079521166299805,362244407188
3620,13,14,14,28,3,1.929,5,FALSE,3.589722781723208,119882616032,59.77510396514295,109236568,10.154835390946499,587230731,6.135213048696844,579761308,7.239026063100135,114827130025
3625,11,11,12,23,3,1.833,5,FALSE,2.9974385569660162,22242070068,11.713952884362698,6576358,7.373440196468867,120618019,4.912526549847337,120982973,5.144610097997749,10732695160
3628,8,11,9,20,6,2.111,3,FALSE,3.6052751644493717,585890722,19.70796771776391,5986190,7.7727272727272725,11931692,6.477272727272727,35209715,5.535123966942148,312759599
3633,12,18,13,31,6,2.308,4,FALSE,3.739188732715609,4914628102,39.05566531927357,156734962,7.7004717781624406,299868641,7.046566880494179,350270721,5.763154917467105,39604781729
3634,12,12,13,25,4,1.846,4,FALSE,4.204509665139328,42520653479,26.963282002077474,25241084,10.73913043478261,252708205,10.326086956521738,312647911,7.231253938248267,33199971453
3636,12,13,13,26,6,1.923,5,FALSE,3.0519654153723614,8116101258,7.915134215468514,4586812,6.37999469003053,282016863,5.497842824903756,293846047,4.696384980161364,37000544578
3637,14,18,15,33,4,2.133,7,FALSE,2.6242198709367646,479993654379,31.966353332884406,883588842,8.116441045585427,1417185973,5.150818355852291,1401027225,4.307889987082692,1397903235
3638,14,18,15,33,5,2.133,6,FALSE,3.053944131353134,200242288275,36.640222065968786,458404017,8.079911991199118,1362188471,5.867395882445387,1465419956,4.708862695793388,1833312578
3639,11,12,12,24,4,1.917,7,FALSE,2.146386815593497,23156301571,11.187043253083496,14371485,6.474253019707563,131769114,4.1086605701990315,131115107,3.320129753696188,141314546
3648,14,17,15,32,5,2.067,7,FALSE,2.6371835993008768,216145477999,26.63501333121546,228792880,7.4065729279633,1386078626,4.700325127361325,1379231149,3.7982425271606672,1435604562
3651,12,19,13,32,8,2.385,4,FALSE,3.947536216237315,6958939268,43.20607459699858,880143974,8.215083324848116,320845077,6.680921834164886,334194379,5.952958931049359,42024162560
3659,9,15,10,25,6,2.4,4,FALSE,3.191735356379188,2128535377,18.46871961112402,26104123,6.974340698503208,31360891,6.974340698503208,1218533197,5.583986695177001,1215632365
3662,14,17,15,32,5,2.067,6,FALSE,3.005998389994748,126900039469,31.5986269616928,111195105,8.561516541898094,1288432201,5.308140255976817,1273840077,5.096334525438607,1421018855
3665,9,10,10,20,3,1.9,6,FALSE,2.1342494762976294,8384322748,12.870650067613697,6843300,5.8285631489978265,26361063,3.613709152378652,26444360,3.101390968365129,29665628
3666,14,18,15,33,4,2.133,7,FALSE,2.6503237452492843,317325528236,37.431563339986816,541049436,7.993817234458943,1420455362,5.072999398791253,1409499441,4.099393453568691,1417978373
3668,12,18,13,31,4,2.308,7,FALSE,2.367254513622088,104700385453,22.3676177803199,447667600,6.6174526459301894,331467791,4.381413766955934,333347639,3.6510540122420796,360649835
3669,12,12,13,25,5,1.846,6,FALSE,2.6846157728330327,49872379657,15.230026093286474,13875974,7.745906785800532,262802248,4.80246220719633,259610061,4.2212900035648175,271371021
3672,10,11,11,22,6,1.909,4,FALSE,3.2131542451888806,1297892485,7.083281924844494,862069,6.164698095916912,56242820,5.826299086990462,90540782,4.798849404337644,3254457987
3674,9,12,10,22,4,2.1,4,FALSE,3.03216135566643,2118949299,11.481646924750766,6291843,6.7415402369073085,26531153,5.039388385432577,27259329,4.8205602507099305,1017459246
3675,14,16,15,31,4,2,6,FALSE,3.0560898693664966,133362813283,13.560678842516632,111009617,7.681443865640919,1360483042,5.235189951050854,1342936795,5.4061515698608185,396360105935
3676,11,10,12,22,3,1.75,5,FALSE,3.052219217841497,20237444460,10.502685660757061,6845904,7.440030146425494,116073364,5.825671116853287,118985339,5.1985693182554895,9972715565
3677,11,11,12,23,4,1.833,4,FALSE,3.5686183372704745,5660455775,20.2546621584491,6327380,8.883820384889525,114063921,5.214416312869936,114577940,6.437551003543132,9985805379
3680,13,15,14,29,5,2,5,FALSE,3.389327316606929,26928423268,15.892225043247045,26826601,7.196319141513772,619018837,6.857738354341671,619510693,5.658351830756042,122314048859
3687,11,9,12,21,3,1.667,5,FALSE,3.019393044354839,14708004855,12.764411229985795,4649099,7.90058741537236,114637699,4.773271563454135,113458677,4.973753083332561,115762688
3691,12,14,13,27,4,2,5,FALSE,3.2234641270410194,21574280167,18.37952654080763,31372746,7.42230850922607,290333570,5.477980220363733,284719413,4.853832027965839,291341547
3693,11,17,12,29,4,2.333,5,FALSE,2.945406028275587,15285922689,33.59291216396122,454982785,6.9451330811097804,145824944,4.698372992167793,146943604,5.112389629150257,12764542420
3696,11,11,12,23,6,1.833,4,FALSE,3.738327229508197,3555013651,7.0677349521882435,1121776,8.111903064861014,120480339,8.111903064861014,10505041715,6.653837015918271,10434683374
3702,13,19,14,33,6,2.286,5,FALSE,3.3586356756604263,60975155904,111.79999166589964,1710342842,9.5977366255144,661277118,5.7986325445816185,659043942,4.659619894685605,662352705
3705,12,18,13,31,6,2.308,5,FALSE,3.0822674153723613,15841729463,18.188514377201063,151988150,7.236608920748704,319705316,5.150562524890482,321892107,4.863815876808708,41737833546
3708,13,20,14,34,5,2.357,4,FALSE,4.492662292366699,37438241609,53.84365347882402,1757424394,10.070393374741201,678438841,10.070393374741201,133599770613,8.470669427191169,134313196934
3714,7,10,8,18,4,2.125,4,FALSE,2.7036298883684626,1273332236,9.693586557633644,1605344,5.861283643892341,5582652,4.287784679089028,5845272,4.247306988327783,94769343
3725,11,16,12,28,5,2.25,5,FALSE,2.9889706557314484,14250880473,21.182317628825192,57693178,7.30155648480021,143008327,4.80470098234435,138089419,5.048765149106206,11835229040
3726,12,12,13,25,4,1.846,5,FALSE,3.0867627921810694,13413214507,8.686380888451488,7086076,6.637577990176554,269994271,5.698518186645425,270776631,4.826823089517235,35430426923
3735,6,13,7,20,4,2.714,4,FALSE,2.3300844726945664,881259443,55.91078526847587,51621999,5.782608695652175,2878574,3.39413988657845,2856706,4.092572463768117,31697186
3746,11,17,12,29,3,2.333,6,FALSE,2.577203646072534,141446537888,118.18223792969455,475152397,8.481864283989374,151460998,4.617169765757064,143506917,4.184386380101425,142445021
3749,14,18,15,33,6,2.133,5,FALSE,3.604047415372362,43344782810,19.974155515223092,167603729,7.698639937762216,1360380801,7.239820371759605,1369922644,5.956713715465903,402969801719
